"Taxonomy","Domain","Phylum","Class","Order","Family","Genus","Habitat","Freq","IndVal_mean","IndVal_se","IndVal_min","IndVal_max","PVal_mean","PVal_se","PVal_min","PVal_max"
"Bacteria; Pseudomonadota; Alphaproteobacteria; Puniceispirillales; Marisalimonadaceae; Marisalimonas","Bacteria","Pseudomonadota","Alphaproteobacteria","Puniceispirillales","Marisalimonadaceae","Marisalimonas","marine water",100,0.914036026841698,0.000868176595645726,0.895564175070057,0.931211174904343,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; MS024-2A","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","MS024-2A","marine water",100,0.913586516153429,0.00129027377080527,0.885879176580742,0.937494567810928,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; SAR86; D2472; SCGC-AAA076-P13","Bacteria","Pseudomonadota","Gammaproteobacteria","SAR86","D2472","SCGC-AAA076-P13","marine water",100,0.910758225891611,0.00120002375639711,0.882599110371677,0.933047697663159,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Methylophilaceae; BACL14","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Methylophilaceae","BACL14","marine water",100,0.902685362139054,0.000885150546159045,0.880699129534946,0.922161136393877,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Marisimplicoccus","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Marisimplicoccus","marine water",100,0.895124206447351,0.00186464062469711,0.858012624315595,0.935436773317527,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; SAR86; D2472; D2472","Bacteria","Pseudomonadota","Gammaproteobacteria","SAR86","D2472","D2472","marine water",100,0.893908484373369,0.0016880758395319,0.859742087299388,0.919749886538843,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Actinomycetota; Acidimicrobiia; Actinomarinales; Actinomarinaceae; Actinomarina","Bacteria","Actinomycetota","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Actinomarina","marine water",100,0.88615423497666,0.00165688626892024,0.847477904898517,0.919715389964736,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; HIMB59; HIMB59; HIMB59","Bacteria","Pseudomonadota","Alphaproteobacteria","HIMB59","HIMB59","HIMB59","marine water",100,0.871741300512125,0.0015817542222257,0.839026057996163,0.905818613737221,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Puniceispirillales; Puniceispirillaceae; UBA3439","Bacteria","Pseudomonadota","Alphaproteobacteria","Puniceispirillales","Puniceispirillaceae","UBA3439","marine water",100,0.867618574685129,0.00155961621612197,0.826886967332256,0.894048722061793,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Halieaceae; Luminiphilus","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Halieaceae","Luminiphilus","marine water",100,0.863992094732845,0.0016456530493437,0.840989166772818,0.90394118562594,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; HIMB59; GCA-002718135; AG-337-I02","Bacteria","Pseudomonadota","Alphaproteobacteria","HIMB59","GCA-002718135","AG-337-I02","marine water",100,0.86270875602982,0.00187090781562609,0.816539143018124,0.895356402600449,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; MAG-121220-bin8","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","MAG-121220-bin8","marine water",100,0.859954120762743,0.0015138201099748,0.819557754151102,0.887801934882195,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Porticoccaceae; HTCC2207","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Porticoccaceae","HTCC2207","marine water",100,0.854982663521666,0.00139172308687977,0.825495842320205,0.882395872616745,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Verrucomicrobiota; Verrucomicrobiia; Opitutales; MB11C04; MB11C04","Bacteria","Verrucomicrobiota","Verrucomicrobiia","Opitutales","MB11C04","MB11C04","marine water",100,0.851472360499983,0.00200470389736551,0.813168408115236,0.901153065189469,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; PS1; Pseudothioglobaceae; Pseudothioglobus","Bacteria","Pseudomonadota","Gammaproteobacteria","PS1","Pseudothioglobaceae","Pseudothioglobus","marine water",100,0.846637700013739,0.00163698752183334,0.812374520117395,0.889893129542389,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Pseudohongiellaceae; UBA9145","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudohongiellaceae","UBA9145","marine water",100,0.835558018498917,0.0031442986890172,0.769189914364783,0.897620235476431,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Marinisomatota; Marinisomatia; Marinisomatales; Marinisomataceae; Marinisoma","Bacteria","Marinisomatota","Marinisomatia","Marinisomatales","Marinisomataceae","Marinisoma","marine water",100,0.818639214588249,0.00219233825431753,0.777975715551401,0.865153262692029,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Schleiferiaceae; UBA10364","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Schleiferiaceae","UBA10364","marine water",100,0.815363606064191,0.00159733317110055,0.78445853959894,0.850387725445748,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; UBA8316","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","UBA8316","marine water",100,0.810398238314204,0.00161564413582451,0.780999719672507,0.845655775028807,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Azotimanducaceae; UBA4421","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Azotimanducaceae","UBA4421","marine water",100,0.805807107402841,0.00106462796368572,0.782209820819371,0.831679080815988,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Asprobacillus","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Asprobacillus","marine water",100,0.785693659562797,0.00223603129883908,0.745434830119876,0.833233576331888,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Azotimanducaceae; UBA9926","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Azotimanducaceae","UBA9926","marine water",100,0.784670384530734,0.00168281113027642,0.745167065878841,0.815530289140704,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Archaea; Thermoplasmatota; Poseidoniia; Poseidoniales; Poseidoniaceae; MGIIa-L1","Archaea","Thermoplasmatota","Poseidoniia","Poseidoniales","Poseidoniaceae","MGIIa-L1","marine water",100,0.782499101374531,0.00166828745499182,0.74934709601254,0.817278118274564,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; SAR86; SAR86; GCA-2707915","Bacteria","Pseudomonadota","Gammaproteobacteria","SAR86","SAR86","GCA-2707915","marine water",100,0.781431510739966,0.00160228884234563,0.749235146070851,0.8109546014886,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Planktomarina","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Planktomarina","marine water",100,0.778607216942698,0.00245794841193653,0.729855096767308,0.825702562196384,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Cyanobacteriota; Cyanobacteriia; PCC-6307; Cyanobiaceae; Parasynechococcus","Bacteria","Cyanobacteriota","Cyanobacteriia","PCC-6307","Cyanobiaceae","Parasynechococcus","marine water",100,0.777061272504954,0.0014400721214041,0.739682799346071,0.801991433091341,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Amylibacter","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amylibacter","marine water",100,0.775001004810266,0.00295026021096149,0.714929419495208,0.833810160786077,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Cyanobacteriota; Cyanobacteriia; PCC-6307; Cyanobiaceae; Synechococcus_C","Bacteria","Cyanobacteriota","Cyanobacteriia","PCC-6307","Cyanobiaceae","Synechococcus_C","marine water",100,0.773469218611105,0.00168662324478314,0.740675045645494,0.819589726874692,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; Salinivivens","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Salinivivens","marine water",100,0.766922666895527,0.00152502240672153,0.731362634117362,0.798923721113023,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Sanyastnellaceae; UA16","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Sanyastnellaceae","UA16","marine water",100,0.76008401627701,0.00163930127527011,0.719957539813685,0.80348796845748,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Polaribacter","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter","marine water",100,0.75864594812176,0.00248811461376622,0.709852178243945,0.809952049390835,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; MED-G09; MED-G09; MED-G09","Bacteria","Pseudomonadota","Alphaproteobacteria","MED-G09","MED-G09","MED-G09","marine water",100,0.756214214320902,0.00209263718390339,0.715283186318563,0.803906302644596,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; GCA-002705445; GCA-002705445; GCA-2705445","Bacteria","Pseudomonadota","Gammaproteobacteria","GCA-002705445","GCA-002705445","GCA-2705445","marine water",100,0.744916111248419,0.00213884485003196,0.701022605565604,0.79545140889217,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; GCA-002705445; GCA-002716945; GCA-2698665","Bacteria","Pseudomonadota","Gammaproteobacteria","GCA-002705445","GCA-002716945","GCA-2698665","marine water",100,0.741703598813268,0.00237475150443141,0.692479284206479,0.797012009224564,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Marinisomatota; Marinisomatia; Marinisomatales; UBA1611; TMED80","Bacteria","Marinisomatota","Marinisomatia","Marinisomatales","UBA1611","TMED80","marine water",100,0.736936834770206,0.00272653143457296,0.688650022510117,0.795128870342179,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; SAR86; D2472; SAR86A","Bacteria","Pseudomonadota","Gammaproteobacteria","SAR86","D2472","SAR86A","marine water",100,0.729647896687474,0.00214877116672299,0.69038877740719,0.777376516026676,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Arcticimaribacter","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Arcticimaribacter","marine water",100,0.729403666991082,0.00224384568989221,0.673272616259618,0.7723504446946,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; UBA3478","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","UBA3478","marine water",100,0.728329422012657,0.00191554699361443,0.691195750221633,0.788014610188648,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Pelagibacterales; Pelagibacteraceae; SYDM01","Bacteria","Pseudomonadota","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","SYDM01","marine water",100,0.725706601675857,0.00179490926538236,0.6799334436902,0.76934574211182,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Archaea; Thermoplasmatota; Poseidoniia; Poseidoniales; Poseidoniaceae; Poseidonia","Archaea","Thermoplasmatota","Poseidoniia","Poseidoniales","Poseidoniaceae","Poseidonia","marine water",100,0.723358814154914,0.00242096029516564,0.675558824696799,0.769924128299007,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Parvicellaceae; MED-G20","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Parvicellaceae","MED-G20","marine water",100,0.715976220809904,0.001786727280451,0.668259588122561,0.752772652709081,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Archaea; Thermoplasmatota; Poseidoniia; Poseidoniales; Poseidoniaceae; MGIIa-L2","Archaea","Thermoplasmatota","Poseidoniia","Poseidoniales","Poseidoniaceae","MGIIa-L2","marine water",100,0.707187821825873,0.00212387486475597,0.668069933088207,0.743769965310638,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; GCA-002705445; GCA-002716945; CACLCV01","Bacteria","Pseudomonadota","Gammaproteobacteria","GCA-002705445","GCA-002716945","CACLCV01","marine water",100,0.705035380372588,0.00177783064278823,0.65677823459883,0.74485448731165,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Puniceispirillales; Puniceispirillaceae; UBA8309","Bacteria","Pseudomonadota","Alphaproteobacteria","Puniceispirillales","Puniceispirillaceae","UBA8309","marine water",100,0.702232997344971,0.00122912896394785,0.677030798812806,0.731725088504766,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; BACL11; GCA-002715885","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","BACL11","GCA-002715885","marine water",100,0.691195911304643,0.00233413997059874,0.635987184496492,0.737895318024214,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Litorivicinaceae; HIMB30","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Litorivicinaceae","HIMB30","marine water",100,0.685026210214598,0.00230941344269547,0.621341290138484,0.728259591250435,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Burkholderiales; Eutrophovitaceae; Eutrophovita","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Eutrophovitaceae","Eutrophovita","marine water",100,0.684744011398181,0.00284602748320682,0.627029015046528,0.73960874429716,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; UBA724","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","UBA724","marine water",100,0.680500541741927,0.00173467294122589,0.650811832414996,0.716109500616243,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Arenicellales; UBA868; UBA868","Bacteria","Pseudomonadota","Gammaproteobacteria","Arenicellales","UBA868","UBA868","marine water",100,0.679958274088781,0.00316116791317094,0.593431574329369,0.732689694232277,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; CPC320","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","CPC320","marine water",100,0.679551391765892,0.002402675459318,0.63608494052711,0.737111479583199,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Pelagibacterales; Pelagibacteraceae; MED727","Bacteria","Pseudomonadota","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","MED727","marine water",100,0.679354132569576,0.00202377652360513,0.645203950978776,0.729881230645232,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Eutrophosalina","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Eutrophosalina","marine water",100,0.678151189995304,0.00196639620901341,0.636741731263964,0.708966933497111,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Sanyastnellaceae; UBA11663","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Sanyastnellaceae","UBA11663","marine water",100,0.675993629859928,0.00182779806119672,0.623640546744028,0.706317158627361,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Archaea; Thermoplasmatota; Poseidoniia; Poseidoniales; Poseidoniaceae; MGIIa-K1","Archaea","Thermoplasmatota","Poseidoniia","Poseidoniales","Poseidoniaceae","MGIIa-K1","marine water",100,0.67547632802352,0.00201168273034398,0.634245455422179,0.720786500982292,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Archaea; Thermoplasmatota; Poseidoniia; Poseidoniales; Thalassarchaeaceae; MGIIb-O2","Archaea","Thermoplasmatota","Poseidoniia","Poseidoniales","Thalassarchaeaceae","MGIIb-O2","marine water",100,0.673910100869904,0.00260324541573843,0.606010758169842,0.721457722896344,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; LGRT01","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","LGRT01","marine water",100,0.673404905189461,0.00274552256208424,0.621825270205921,0.741619848709566,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; SGZJ01","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","SGZJ01","marine water",100,0.667919328859098,0.00286996583709232,0.608064862492411,0.725718035235908,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Verrucomicrobiota; Verrucomicrobiia; Verrucomicrobiales; Akkermansiaceae; SW10","Bacteria","Verrucomicrobiota","Verrucomicrobiia","Verrucomicrobiales","Akkermansiaceae","SW10","marine water",100,0.667195026907737,0.00206007610545607,0.619647904261298,0.715637359192604,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Hel1-33-131","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Hel1-33-131","marine water",100,0.664301773464401,0.00229896591879369,0.610790699442697,0.718561484977964,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; MED-G13","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","MED-G13","marine water",100,0.66112226263133,0.00175184336604767,0.6177071767558,0.693079167665951,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Cyanobacteriota; Cyanobacteriia; PCC-6307; Cyanobiaceae; Prochlorococcus_A","Bacteria","Cyanobacteriota","Cyanobacteriia","PCC-6307","Cyanobiaceae","Prochlorococcus_A","marine water",100,0.658776934434525,0.00140076039867961,0.614852117736156,0.685993990946059,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; SAR86; TMED112; TMED112","Bacteria","Pseudomonadota","Gammaproteobacteria","SAR86","TMED112","TMED112","marine water",100,0.658287138727734,0.00233183839319477,0.620225218169944,0.711034830439995,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Pelagibacterales; AG-422-B15; CACCCN01","Bacteria","Pseudomonadota","Alphaproteobacteria","Pelagibacterales","AG-422-B15","CACCCN01","marine water",100,0.654590526223154,0.00320978221781303,0.593239665155396,0.732575365861197,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; CABXJW01; CABXJW01; SP4260","Bacteria","Pseudomonadota","Gammaproteobacteria","CABXJW01","CABXJW01","SP4260","marine water",100,0.653711294934272,0.00243591155416631,0.587838021073802,0.707921989563177,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; SAR86; D2472; CAJQGY01","Bacteria","Pseudomonadota","Gammaproteobacteria","SAR86","D2472","CAJQGY01","marine water",100,0.649602741902127,0.00286459005091656,0.59063383192092,0.712351544391588,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; Pseudomonadales; Azotimanducaceae; UBA9659","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Azotimanducaceae","UBA9659","marine water",100,0.648364744512291,0.00348512152499037,0.580863180405256,0.727213742196768,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; SAR86; D2472; MED-G78","Bacteria","Pseudomonadota","Gammaproteobacteria","SAR86","D2472","MED-G78","marine water",100,0.645756459191508,0.00220468972213113,0.594418483337567,0.704745817062199,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; BACL11; UWMA-0277","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","BACL11","UWMA-0277","marine water",100,0.641420657151512,0.00177599482375353,0.601081971015637,0.690004752759597,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; UBA7446","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","UBA7446","marine water",100,0.640774954195065,0.0022899345243421,0.585436343434125,0.677189294695985,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Rhodobacterales; Rhodobacteraceae; GCA-002712045","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","GCA-002712045","marine water",100,0.639930219225012,0.00299960089599302,0.58022983951764,0.704745817062199,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; TMED109; TMED109; TMED109","Bacteria","Pseudomonadota","Alphaproteobacteria","TMED109","TMED109","TMED109","marine water",100,0.639244877834797,0.00196660456739609,0.592022612286871,0.683016338195759,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Sanyastnellaceae; UBA8752","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Sanyastnellaceae","UBA8752","marine water",100,0.63352626911888,0.00254740052982916,0.575984835029297,0.680261851554204,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Pelagibacterales; Pelagibacteraceae; GCA-2704625","Bacteria","Pseudomonadota","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","GCA-2704625","marine water",100,0.628859923352911,0.00259998396460578,0.576764117035205,0.67290837865338,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; RS24; RS24; UBA8337","Bacteria","Pseudomonadota","Alphaproteobacteria","RS24","RS24","UBA8337","marine water",100,0.627266438326797,0.0017044384659025,0.596634691792715,0.665765742312453,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Pelagibacterales; Pelagibacteraceae; HIMB114","Bacteria","Pseudomonadota","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","HIMB114","marine water",100,0.626941035400978,0.0022911075702337,0.586497053618556,0.672473626691659,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; Patiriisocius","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Patiriisocius","marine water",100,0.619186872441342,0.00258197546600069,0.571683261404926,0.677105490608936,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; GCA001735715","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","GCA001735715","marine water",100,0.617729297493752,0.00231469853832836,0.565451622325096,0.660658627574658,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Flavobacteriales; Flavobacteriaceae; GCA-002733185","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","GCA-002733185","marine water",100,0.61752665997716,0.00277683832171802,0.55274834583266,0.667725722902481,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Pelagibacterales; AG-422-B15; AG-422-B15","Bacteria","Pseudomonadota","Alphaproteobacteria","Pelagibacterales","AG-422-B15","AG-422-B15","marine water",100,0.617476196535738,0.00224035684870751,0.568802599416073,0.665812864661409,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; NS11-12g; UBA9320; UBA9320","Bacteria","Bacteroidota","Bacteroidia","NS11-12g","UBA9320","UBA9320","marine water",100,0.610097407707059,0.00308291390795,0.539772387087199,0.676761559027979,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Alphaproteobacteria; Thalassobaculales; Thalassobaculaceae; UBA7326","Bacteria","Pseudomonadota","Alphaproteobacteria","Thalassobaculales","Thalassobaculaceae","UBA7326","marine water",100,0.609249988338637,0.00266979045683115,0.544671154612273,0.673300329224139,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Pseudomonadota; Gammaproteobacteria; SAR86; AG-339-G14; MEDG-81","Bacteria","Pseudomonadota","Gammaproteobacteria","SAR86","AG-339-G14","MEDG-81","marine water",100,0.605385152357577,0.00139131344358532,0.57429229257103,0.642143969351721,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Bacteroidota; Bacteroidia; Cytophagales_B; MED-G16; MED-G16","Bacteria","Bacteroidota","Bacteroidia","Cytophagales_B","MED-G16","MED-G16","marine water",100,0.603414911507642,0.00245832603020396,0.55036333044728,0.64992124777701,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
