"Taxonomy","Habitat","PercRunsInd","IndVal_mean","IndVal_se","IndVal_min","IndVal_max","PVal_mean","PVal_se","PVal_min","PVal_max"
"Bacteria; Chloroflexota; Limnocylindria; QHBO01; QHBO01; JACDBZ01","soil",100,0.570149478310922,0.00370098634375073,0.463069563203559,0.650446354259992,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Chloroflexota; UBA6077; UBA6077; CF-72; CF-72","soil",100,0.734888027493793,0.00251934998182984,0.676354690176441,0.784933890287081,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Chloroflexota; UBA6077; UBA6077; JACCZL01; JADZEM01","soil",100,0.650572498277145,0.00296742362920793,0.568650008228618,0.708075578405994,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Cyanobacteriota; Cyanobacteriia; Cyanobacteriales; Chamaesiphonaceae; Chamaesiphon","glacier",100,0.600137292268267,0.00146915116546177,0.538385905666034,0.626800720211091,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Cyanobacteriota; Cyanobacteriia; Cyanobacteriales; Microcystaceae; Microcystis","freshwater water",100,0.522264197949134,0.00251061480481354,0.435123531554047,0.565012974956204,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Cyanobacteriota; Cyanobacteriia; Leptolyngbyales; Leptolyngbyaceae; JAAFJU01","glacier",100,0.560553922757442,0.00189690640442585,0.506831281657305,0.591616849462918,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Cyanobacteriota; Cyanobacteriia; Leptolyngbyales; Leptolyngbyaceae; Phormidesmis_A","glacier",100,0.633396420339261,0.000700795268495345,0.619653872394962,0.650995821527835,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Cyanobacteriota; Cyanobacteriia; PCC-6307; Cyanobiaceae; Cyanobium","freshwater water",100,0.68218935966827,0.00296322057771285,0.59784751906398,0.735600204582923,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Cyanobacteriota; Cyanobacteriia; PCC-6307; Cyanobiaceae; Cyanobium_A","freshwater water",100,0.537604094701904,0.00327009898773758,0.432355159385526,0.596716281476474,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Cyanobacteriota; Cyanobacteriia; PCC-6307; Cyanobiaceae; NIES-981","freshwater water",100,0.514742191045108,0.00345297171425273,0.429557035013866,0.591491061372511,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Cyanobacteriota; Cyanobacteriia; PCC-6307; Cyanobiaceae; Parasynechococcus","marine water",100,0.773920206992001,0.00231745554060271,0.719404866331301,0.842656363630229,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Cyanobacteriota; Cyanobacteriia; PCC-6307; Cyanobiaceae; Prochlorococcus_A","marine water",100,0.707374561638015,0.00251333198117081,0.629911673894463,0.761930966375942,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Cyanobacteriota; Cyanobacteriia; PCC-6307; Cyanobiaceae; Synechococcus_C","marine water",100,0.706242432269767,0.00253302939430009,0.618135115908063,0.751433147177933,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Cyanobacteriota; Cyanobacteriia; PCC-6307; Cyanobiaceae; Vulcanococcus","freshwater water",100,0.588698925656475,0.00343295595915225,0.49292003813926,0.653279388617513,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Cyanobacteriota; Cyanobacteriia; Pseudanabaenales; Pseudanabaenaceae; Pseudanabaena","glacier",100,0.502823918893954,0.00285314818887495,0.435158207219253,0.559179754771884,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; BSN033; BSN033; UBA1163; UBA1163","freshwater sediment",100,0.634458031387534,0.00276409096251794,0.566168051214493,0.692097061833939,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Binatia; UBA9968; UBA9968; DP-20","soil",100,0.592943314512981,0.00278352409946906,0.525424084713154,0.666139603623997,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; DSM-4660; Desulfatiglandales; HGW-15; JASFEQ01","marine sediment",100,0.523421859969357,0.00241208644829649,0.472780796984577,0.580537165852486,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; DSWW01; DSWW01; DSWW01; S015-6","marine sediment",100,0.568530301072101,0.00268376284125657,0.498311949458852,0.626863628974644,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Deferrimicrobia; Deferrimicrobiales; Deferrimicrobiaceae; Deferrimicrobium","freshwater sediment",100,0.535041979800069,0.00398178738624442,0.4379801211041,0.619116554647407,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Desulfobaccia; Desulfobaccales; 0-14-0-80-60-11; 0-14-0-80-60-11","freshwater sediment",100,0.660478799267291,0.00308250647049728,0.57936211617003,0.725590347333917,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Desulfobacteria; Desulfobacterales; B30-G6; B30-G6","marine sediment",100,0.546847396871904,0.00253535219304624,0.475339868455966,0.605771160070341,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Desulfobacteria; Desulfobacterales; C00003060; C00003060","marine sediment",100,0.661614994977242,0.00295100471918623,0.585516759383258,0.726636084983398,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Desulfobacteria; Desulfobacterales; Desulfosarcinaceae; Desulfosarcina","marine sediment",100,0.540335818150613,0.00291261750504564,0.41378650183759,0.596923163255106,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Desulfobacteria; Desulfobacterales; ETH-SRB1; B13-G4","marine sediment",100,0.531738603684458,0.00255964318031571,0.484201442601723,0.585323306294857,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Desulfobacteria; Desulfobacterales; JAFDCJ01; JAFDCJ01","marine sediment",100,0.723010867468448,0.00262670536201745,0.668427568051452,0.791447218870625,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Desulfobacteria; Desulfobacterales; JAHEIW01; G020353355","marine sediment",100,0.573092615579202,0.00215707400369862,0.5333348822778,0.619350272321994,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Desulfobacteria; Desulfobacterales; JAHEIW01; JAHEIW01","marine sediment",100,0.716500423162888,0.00239117201454679,0.661724833865161,0.763608152236604,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Desulfobacteria; Desulfobacterales; SURF-15; DUZK01","marine sediment",100,0.544808063490771,0.00192772400977318,0.488115415240742,0.579709689877838,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Desulfobacteria; Desulfobacterales; SpSt-501; SpSt-501","freshwater sediment",100,0.676454227421202,0.00225488896445168,0.604664106462019,0.727235518802684,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Desulfobacteria; Desulfobacterales; UBA11574; UBA11574","marine sediment",100,0.590203817212883,0.00274769210862088,0.526307481807303,0.64331076432452,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Desulfobacteria; Desulfobacterales; UBA5852; JABZFP01","marine sediment",100,0.544594458946024,0.00277146136166229,0.494353661024852,0.607478990162296,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Desulfobulbia; Desulfobulbales; BM004; BM004","marine sediment",100,0.625172477647579,0.00290067501104855,0.565333855276125,0.696880665397543,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Desulfobulbia; Desulfobulbales; Desulfobulbaceae; DRLX01","hydrothermal vent",100,0.51915114235751,0.00206188253717234,0.478356004162242,0.565762428318219,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Desulfobulbia; Desulfobulbales; Desulfobulbaceae; Desulfobulbus","wastewater",100,0.522688972488207,0.00315256562629893,0.413995150164499,0.586745406677785,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Desulfobulbia; Desulfobulbales; Desulfocapsaceae; Desulfocapsa","hydrothermal vent",100,0.554499706165787,0.00312898980450203,0.483512467415387,0.611772506737595,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Desulfobulbia; Desulfobulbales; Desulfocapsaceae; JABDQA01","marine sediment",100,0.537218041262956,0.00216470583900333,0.481443744865585,0.578006324144559,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Desulfobulbia; Desulfobulbales; JAGXFP01; JAGXFP01","marine sediment",100,0.523054147133308,0.00239950414866716,0.466887836603722,0.583549743406938,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Desulfovibrionia; Desulfovibrionales; Desulfovibrionaceae; Bilophila","mammalian gut",100,0.610227087462623,0.00364327662577941,0.473307337753992,0.694782159053755,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Desulfovibrionia; Desulfovibrionales; Desulfovibrionaceae; Desulfovibrio","wastewater",100,0.536424835587968,0.00384136521569751,0.405072840933622,0.609907843563068,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Desulfuromonadia; Desulfuromonadales; BM103; M0040","marine sediment",100,0.609535149989982,0.00247790722177641,0.541561085846744,0.666869794402985,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Desulfuromonadia; Geobacterales; DSM-12255; VEOV01","freshwater sediment",100,0.512939332160022,0.0025179647415318,0.454625273359926,0.581726845219455,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; RBG-13-43-22; RBG-13-43-22; RBG-13-43-22; CAVQSS01","freshwater sediment",100,0.527727282210919,0.00237555347328899,0.481721279063189,0.584615681650012,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; SM23-61; SM23-61; SM23-61; CAVZNY01","freshwater sediment",100,0.504015907763397,0.00272776931384898,0.439398940111863,0.560017300770815,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Syntrophia; Syntrophales; UBA2192; UBA2192","freshwater sediment",100,0.573461338075175,0.00350889097068156,0.481072384703682,0.641048100342692,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Syntrophia; Syntrophales; UBA5619; JAKAFS01","freshwater sediment",100,0.612935450984797,0.00294544017323688,0.549445274699956,0.672876243214568,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Syntrophobacteria; BM002; BM002; BM002","marine sediment",100,0.69373811944795,0.0021842810255414,0.643959823934247,0.738351185783624,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota; Syntrophorhabdia; Syntrophorhabdales; Syntrophorhabdaceae; Syntrophorhabdus","freshwater sediment",100,0.532230103473267,0.00302776027247696,0.463745280404053,0.599363798113102,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Desulfobacterota_D; UBA1144; Nemesobacterales; UBA2774; CR02bin9","marine sediment",100,0.606805979703947,0.00270602523732942,0.506838481078183,0.655791474839191,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Eisenbacteria; RBG-16-71-46; JABDJR01; JABDJR01; CAVSKL01","marine sediment",100,0.575558608112462,0.00274688709292591,0.502501678114548,0.632064340467333,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Fidelibacterota; Marinisomatia; Marinisomatales; Marinisomataceae; Marinisoma","marine water",100,0.831130753284215,0.00193294473797919,0.788977093455823,0.885014470528935,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Fidelibacterota; Marinisomatia; Marinisomatales; TCS55; TMED108","marine water",100,0.589691063996772,0.00294007388516325,0.50556805703839,0.678084766861011,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Fidelibacterota; Marinisomatia; Marinisomatales; UBA1611; GCA-002708715","marine water",100,0.535416719315142,0.002656044511636,0.476225210303258,0.598891965813424,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Fidelibacterota; Marinisomatia; Marinisomatales; UBA1611; NZWG01","marine water",100,0.605428542125535,0.00256362928946583,0.538234853229052,0.658940807774445,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Fidelibacterota; Marinisomatia; Marinisomatales; UBA1611; TMED80","marine water",100,0.754154804467505,0.00213673858052136,0.711339609753345,0.818296431261048,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Fusobacteriota; Fusobacteriia; Fusobacteriales; Fusobacteriaceae; Fusobacterium","human oral",100,0.757249654976843,0.00273052800266145,0.680170710773813,0.818371961518918,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Fusobacteriota; Fusobacteriia; Fusobacteriales; Leptotrichiaceae; JAGOYM01","wastewater",100,0.507127876674118,0.00300366239000365,0.437565161655047,0.582382002239894,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Fusobacteriota; Fusobacteriia; Fusobacteriales; Leptotrichiaceae; Leptotrichia","human oral",100,0.707276163656232,0.00202864027602372,0.667353327044129,0.753693347570638,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Fusobacteriota; Fusobacteriia; Fusobacteriales; Leptotrichiaceae; Leptotrichia_A","human oral",100,0.633762345959934,0.00232464361874111,0.583612084140925,0.700652084033763,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Fusobacteriota; Fusobacteriia; Fusobacteriales; Leptotrichiaceae; Sneathia","human vaginal",100,0.671098978466081,0.000996644808514175,0.640129525743597,0.690184345214919,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; GWC2-71-9; B3T1B10","marine sediment",100,0.520908793764288,0.0017947709001807,0.473086697785984,0.564111625762545,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; GWC2-71-9; CAVVWJ01","soil",100,0.731077445134354,0.00223929603997053,0.673534649866891,0.775821853086604,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; GWC2-71-9; G020351775","marine sediment",100,0.518585098873912,0.00309810940410687,0.451315181728276,0.585667988716297,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; GWC2-71-9; JBDGYW01","marine sediment",100,0.554158355708151,0.00304865159528939,0.479570254359024,0.610560655238683,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; Gemmatimonadaceae; AG11","soil",100,0.522392993681475,0.0027712653983866,0.449970256080946,0.577403015495311,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; Gemmatimonadaceae; AG2","soil",100,0.510700262499043,0.00254365545625716,0.446337193828847,0.56068970992847,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; Gemmatimonadaceae; DASPMP01","soil",100,0.502944908182227,0.0033700434533901,0.408373424042423,0.571499456639455,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; Gemmatimonadaceae; JAJKIV01","soil",100,0.640987689432892,0.0026814528194789,0.579104912774879,0.696778501021484,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; Gemmatimonadaceae; JAQBQB01","soil",100,0.746474428086026,0.00202444678251924,0.683758563526539,0.790515061526344,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; Gemmatimonadaceae; UBA4720","soil",100,0.679742624580688,0.00265904820873385,0.622207224904055,0.744213099141629,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Gemmatimonadota; Gemmatimonadetes; Longimicrobiales; Gaopeijiaceae; Gaopeijia","marine sediment",100,0.543960932041228,0.00363806814624037,0.444130049648374,0.636836012531196,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Gemmatimonadota; Gemmatimonadetes; Longimicrobiales; Gaopeijiaceae; JABDNZ01","marine sediment",100,0.637299926716134,0.00275678101909272,0.574475911908786,0.702407435743516,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Gemmatimonadota; Gemmatimonadetes; Longimicrobiales; Gaopeijiaceae; SZUA-318","marine sediment",100,0.581828496122571,0.00316739137653988,0.479455037626889,0.649178918008829,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Gemmatimonadota; Gemmatimonadetes; Longimicrobiales; Gaopeijiaceae; UBA2589","marine sediment",100,0.5914960022711,0.00243506044252299,0.548248536382693,0.646816892963732,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Gemmatimonadota; Gemmatimonadetes; Palauibacterales; Palauibacteraceae; Benthicola","marine sediment",100,0.635733118256135,0.00265105362246135,0.59491138698097,0.705819231074771,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Gemmatimonadota; Gemmatimonadetes; Palauibacterales; Palauibacteraceae; Carthagonibacter","marine sediment",100,0.502771103992486,0.00358796891385266,0.434318343794065,0.599831572190053,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Gemmatimonadota; Gemmatimonadetes; Palauibacterales; Palauibacteraceae; G020351855","marine sediment",100,0.590646512236623,0.00166598952332045,0.547826086956522,0.636878645902345,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; JAUVQV01; JAUVQV01; JAUVQV01; JAUVQV01; JAUWCW01","marine sediment",100,0.5466838210664,0.00225699082067674,0.505729739912932,0.603319880628076,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Krumholzibacteriota; Krumholzibacteriia; JAJRXK01; JAJRXK01; JAJRXK01","marine sediment",100,0.555945725111257,0.00275617461646434,0.46249471793019,0.610194062197385,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Krumholzibacteriota; Krumholzibacteriia; LZORAL124-64-63; LZORAL124-64-63; JAGLCY01","marine sediment",100,0.546667249305396,0.00340522432148904,0.468551738058854,0.623579095274035,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Krumholzibacteriota; Krumholzibacteriia; WVZY01; WVZY01; G020356045","marine sediment",100,0.526368595267088,0.00229024776649214,0.473224688535389,0.58412250867897,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Methylomirabilota; Methylomirabilia; Methylomirabilales; 2-02-FULL-66-22; 2-02-FULL-66-22","freshwater sediment",100,0.623083662180297,0.00246349600576131,0.545263306020989,0.678938577736794,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Methylomirabilota; Methylomirabilia; Rokubacteriales; CSP1-6; AR12","soil",100,0.527684750718779,0.00303772566528991,0.42469765499648,0.609841856930588,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Methylomirabilota; Methylomirabilia; Rokubacteriales; CSP1-6; AR5","soil",100,0.541421408389828,0.00308306122914037,0.435595030163373,0.606533891815699,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Myxococcota; Myxococcia; Myxococcales; Anaeromyxobacteraceae; CAIOAK01","freshwater sediment",100,0.552698525043872,0.00297181874292328,0.468748721053721,0.614472167090777,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Myxococcota; Myxococcia; Myxococcales; Anaeromyxobacteraceae; JADKCZ01","freshwater sediment",100,0.517549891119414,0.00242444572059842,0.45379389003685,0.569733046856904,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Myxococcota_A; Polyangia; Fen-1088; Fen-1088; JADGRB01","soil",100,0.673532597956537,0.00247366691264317,0.60930558079325,0.730252727021986,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Myxococcota_A; Polyangia; Haliangiales; Haliangiaceae; JABFXX01","soil",100,0.607331611866697,0.00206079030299907,0.551037965091582,0.647186575511864,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Myxococcota_A; Polyangia; Polyangiales; Houyiibacteriaceae; SG8-38","marine sediment",100,0.735915116350295,0.00197650865482575,0.679454495616892,0.7733944437313,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Myxococcota_A; Polyangia; Polyangiales; Polyangiaceae; JAPYTK01","marine sediment",100,0.530143611087622,0.00253918557926434,0.462730127595401,0.583153934393781,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Myxococcota_A; Polyangia; Polyangiales; Polyangiaceae; PMG-095","soil",100,0.593756481149218,0.00337498217800763,0.50937792980352,0.659332996292465,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Myxococcota_A; UBA9160; UBA9160; JAFDET01; JAFDET01","marine sediment",100,0.61350774959611,0.00178502112165457,0.562481450413968,0.649027244140309,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Myxococcota_A; UBA9160; UBA9160; SMWR01; CALDCK01","marine sediment",100,0.613121372720715,0.00176851538679374,0.570211228467506,0.646843144018262,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Myxococcota_A; UBA9160; UBA9160; SMWR01; GCA-2729515","marine sediment",100,0.652971920072399,0.00354312256623847,0.548886471476059,0.717797154343869,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Myxococcota_A; UBA9160; UBA9160; SMWR01; JACZVU01","marine sediment",100,0.756737829411883,0.00161765049003879,0.712776928704883,0.791515832792461,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Myxococcota_A; UBA9160; UBA9160; SMWR01; JACZXC01","marine sediment",100,0.636651100368527,0.00221849149019466,0.588994507541904,0.688289943524977,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Myxococcota_A; UBA9160; UBA9160; SMWR01; JAFDEI01","marine sediment",100,0.686029397011082,0.0018691577324994,0.642397771726632,0.728330100179702,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Myxococcota_A; UBA9160; UBA9160; SMWR01; JAHEJV01","marine sediment",100,0.605051483098326,0.00257192183548625,0.552124082628878,0.655636567162436,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Myxococcota_A; UBA9160; UBA9160; SMWR01; JAOUNA01","marine sediment",100,0.574267482887922,0.00257538054970561,0.516058351125058,0.621475260208509,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Myxococcota_A; UBA9160; UBA9160; SMWR01; SMWR01","marine sediment",100,0.52223546292748,0.00304780747849574,0.462561714933477,0.587206461622681,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Myxococcota_A; UBA9160; UBA9160; UBA4427; JAJDAN01","marine sediment",100,0.65139155282042,0.00268987881391075,0.553062529682233,0.697159180909893,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Myxococcota_A; UBA9160; UBA9160; UBA4427; UBA4427","marine sediment",100,0.660347290522753,0.00217527721241668,0.615068938532829,0.715649817522753,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Myxococcota_A; UBA9160; UBA9160; UBA6930; CAVXZE01","marine sediment",100,0.697711863866129,0.00203929862090682,0.629244405936428,0.740065680298295,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Myxococcota_A; UBA9160; UBA9160; UBA6930; GCA-2687015","marine sediment",100,0.564483306717563,0.00209612960050113,0.512898777350234,0.604893933259117,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Nitrospinota; Nitrospinia; Nitrospinales; Nitrospinaceae; SZUA-226","marine sediment",100,0.611407368879786,0.0020787876666933,0.566076974525817,0.655503872641292,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Nitrospirota; Nitrospiria; Nitrospirales; Nitrospiraceae; Nitrospira_C","soil",100,0.607947379440251,0.00379465016148077,0.475255136498969,0.684199159928743,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Nitrospirota; Nitrospiria; Nitrospirales; Nitrospiraceae; Palsa-1315","freshwater sediment",100,0.570985092611448,0.00257564514171923,0.498564256042816,0.620858694595789,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Nitrospirota; Nitrospiria; Nitrospirales; UBA8639; Nitrospira_E","marine sediment",100,0.65144472516897,0.00202038191372154,0.597495582147102,0.699588920391287,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Omnitrophota; Gorgyraeia; Zapsychrales; Zapsychraceae; 2-02-FULL-52-10","marine sediment",100,0.652137851358824,0.00286060221799515,0.594195612060196,0.70536406311809,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Patescibacteriota; Gracilibacteria; Absconditabacterales; Absconditicoccaceae; HOT-345","human oral",100,0.510101255972967,0.00324243465046213,0.425887413705836,0.585476609177581,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Patescibacteriota; Gracilibacteria; BD1-5; UBA6164; CALLPO01","hydrothermal vent",100,0.651021455944397,0.00173376795217444,0.624080873188538,0.687955837423411,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Patescibacteriota; Gracilibacteria; CAIRYL01; CAIRYL01; SZUA-1403","hydrothermal vent",100,0.565717768360896,0.00262427122274953,0.52965704504505,0.616190150479941,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Patescibacteriota; Minisyncoccia; Phycocordibacterales; GCA-2747955; GCA-2747955","hydrothermal vent",100,0.57289115274503,0.00184944338455311,0.534374951833717,0.610643471197727,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Patescibacteriota; Saccharimonadia; Saccharimonadales; Saccharimonadaceae; Microsaccharimonas","glacier",100,0.606926785685496,0.0023324307322148,0.526495615495604,0.635609737690905,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Patescibacteriota; Saccharimonadia; Saccharimonadales; Saccharimonadaceae; Nanosynbacter","human oral",100,0.747443177555002,0.00239185508964877,0.660653575946092,0.80152639055138,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Patescibacteriota; Saccharimonadia; Saccharimonadales; Saccharimonadaceae; Nanosyncoccus","human oral",100,0.55974728170944,0.00401375951983649,0.393780759461375,0.630642612503656,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
"Bacteria; Patescibacteriota; Saccharimonadia; Saccharimonadales; Saccharimonadaceae; Saccharimonas","human oral",100,0.622247039211456,0.00304080008022826,0.532475136501571,0.684005773638996,0.0099009900990099,0,0.0099009900990099,0.0099009900990099
